Split	Annotator.ID	Sentence1.ID	Pred1.Span	Pred1.Token	Event1.ID	Sentence2.ID	Pred2.Span	Pred2.Token	Event2.ID	Pred1.Text	Pred1.Lemma	Pred2.Text	Pred2.Lemma	Pred1.Duration	Pred2.Duration	Pred1.Beg	Pred1.End	Pred2.Beg	Pred2.End	Pred1.Duration.Confidence	Pred2.Duration.Confidence	Relation.Confidence	Document.ID
dev	412	en-ud-dev.conllu 721	18	18	en-ud-dev.conllu 721_18	en-ud-dev.conllu 722	4	4	en-ud-dev.conllu 722_4	based	base	interpret	interpret	1	2	9 	 16	25 	 71	2.0	2.0	2.0	29
dev	412	en-ud-dev.conllu 1302	6	6	en-ud-dev.conllu 1302_6	en-ud-dev.conllu 1303	1	1	en-ud-dev.conllu 1303_1	feel	feel	saying	say	2	2	26 	 86	39 	 86	1.0	1.0	1.0	112
dev	412	en-ud-dev.conllu 514	5	5	en-ud-dev.conllu 514_5	en-ud-dev.conllu 515	5	5	en-ud-dev.conllu 515_5	been	be	set	set	7	6	0 	 37	44 	 94	2.0	0.0	2.0	26
dev	412	en-ud-dev.conllu 729	3	3	en-ud-dev.conllu 729_3	en-ud-dev.conllu 729	6	6	en-ud-dev.conllu 729_6	getting	get	put	put	4	5	8 	 33	37 	 76	2.0	2.0	2.0	29
test	180	en-ud-test.conllu 598	2	2	en-ud-test.conllu 598_2	en-ud-test.conllu 599	14	14	en-ud-test.conllu 599_14	have	have	checking	check	5	5	0 	 19	0 	 20	4.0	4.0	4.0	34
dev	180	en-ud-dev.conllu 721	18	18	en-ud-dev.conllu 721_18	en-ud-dev.conllu 722	4	4	en-ud-dev.conllu 722_4	based	base	interpret	interpret	3	2	0 	 11	0 	 3	4.0	4.0	4.0	29
dev	180	en-ud-dev.conllu 1302	6	6	en-ud-dev.conllu 1302_6	en-ud-dev.conllu 1303	1	1	en-ud-dev.conllu 1303_1	feel	feel	saying	say	6	0	62 	 100	0 	 0	4.0	4.0	4.0	112
dev	180	en-ud-dev.conllu 514	5	5	en-ud-dev.conllu 514_5	en-ud-dev.conllu 515	5	5	en-ud-dev.conllu 515_5	been	be	set	set	7	7	0 	 49	0 	 65	4.0	4.0	4.0	26
dev	180	en-ud-dev.conllu 729	3	3	en-ud-dev.conllu 729_3	en-ud-dev.conllu 729	6	6	en-ud-dev.conllu 729_6	getting	get	put	put	3	4	28 	 65	16 	 54	4.0	4.0	4.0	29
test	680	en-ud-test.conllu 598	2	2	en-ud-test.conllu 598_2	en-ud-test.conllu 599	14	14	en-ud-test.conllu 599_14	have	have	checking	check	4	2	2 	 9	1 	 9	2.0	2.0	2.0	34
dev	680	en-ud-dev.conllu 721	18	18	en-ud-dev.conllu 721_18	en-ud-dev.conllu 722	4	4	en-ud-dev.conllu 722_4	based	base	interpret	interpret	4	2	33 	 65	8 	 21	3.0	4.0	3.0	29
dev	680	en-ud-dev.conllu 1302	6	6	en-ud-dev.conllu 1302_6	en-ud-dev.conllu 1303	1	1	en-ud-dev.conllu 1303_1	feel	feel	saying	say	1	1	3 	 12	4 	 19	4.0	4.0	4.0	112
dev	680	en-ud-dev.conllu 514	5	5	en-ud-dev.conllu 514_5	en-ud-dev.conllu 515	5	5	en-ud-dev.conllu 515_5	been	be	set	set	2	4	2 	 16	2 	 15	4.0	2.0	3.0	26
dev	680	en-ud-dev.conllu 729	3	3	en-ud-dev.conllu 729_3	en-ud-dev.conllu 729	6	6	en-ud-dev.conllu 729_6	getting	get	put	put	3	2	3 	 15	3 	 17	4.0	2.0	3.0	29
test	608	en-ud-test.conllu 1486	4	4	en-ud-test.conllu 1486_4	en-ud-test.conllu 1487	10	10	en-ud-test.conllu 1487_10	wait	wait	afford	afford	4	6	2 	 32	35 	 75	4.0	4.0	4.0	127
test	608	en-ud-test.conllu 2034	0	0	en-ud-test.conllu 2034_0	en-ud-test.conllu 2035	2	2	en-ud-test.conllu 2035_2	Expect	expect	put	put	2	1	2 	 8	70 	 81	4.0	4.0	4.0	306
dev	608	en-ud-dev.conllu 538	1_2_3_4_7	3	en-ud-dev.conllu 538_3	en-ud-dev.conllu 539	15_16_17	17	en-ud-dev.conllu 539_17	was on vacation from to	vacation	is too complicated	complicated	5	3	3 	 18	85 	 98	4.0	4.0	4.0	26
test	608	en-ud-test.conllu 592	1	1	en-ud-test.conllu 592_1	en-ud-test.conllu 592	3	3	en-ud-test.conllu 592_3	wish	wish	had	have	1	0	0 	 6	16 	 22	4.0	4.0	4.0	34
dev	608	en-ud-dev.conllu 140	1_2_3_4_5_8_9	3	en-ud-dev.conllu 140_3	en-ud-dev.conllu 141	11	11	en-ud-dev.conllu 141_11	&#39;s on loan &#44; by...	loan	introduced	introduce	7	2	4 	 46	59 	 65	4.0	4.0	4.0	12
test	670	en-ud-test.conllu 1486	4	4	en-ud-test.conllu 1486_4	en-ud-test.conllu 1487	10	10	en-ud-test.conllu 1487_10	wait	wait	afford	afford	6	4	35 	 72	76 	 83	4.0	4.0	4.0	127
test	670	en-ud-test.conllu 2034	0	0	en-ud-test.conllu 2034_0	en-ud-test.conllu 2035	2	2	en-ud-test.conllu 2035_2	Expect	expect	put	put	4	4	26 	 38	15 	 23	4.0	4.0	4.0	306
dev	670	en-ud-dev.conllu 538	1_2_3_4_7	3	en-ud-dev.conllu 538_3	en-ud-dev.conllu 539	15_16_17	17	en-ud-dev.conllu 539_17	was on vacation from to	vacation	is too complicated	complicated	4	2	35 	 66	74 	 80	4.0	4.0	4.0	26
test	670	en-ud-test.conllu 592	1	1	en-ud-test.conllu 592_1	en-ud-test.conllu 592	3	3	en-ud-test.conllu 592_3	wish	wish	had	have	1	7	27 	 33	37 	 81	4.0	4.0	4.0	34
dev	670	en-ud-dev.conllu 140	1_2_3_4_5_8_9	3	en-ud-dev.conllu 140_3	en-ud-dev.conllu 141	11	11	en-ud-dev.conllu 141_11	&#39;s on loan &#44; by...	loan	introduced	introduce	5	2	58 	 84	15 	 22	4.0	4.0	4.0	12
test	692	en-ud-test.conllu 1486	4	4	en-ud-test.conllu 1486_4	en-ud-test.conllu 1487	10	10	en-ud-test.conllu 1487_10	wait	wait	afford	afford	7	7	2 	 10	1 	 10	2.0	3.0	3.0	127
test	692	en-ud-test.conllu 2034	0	0	en-ud-test.conllu 2034_0	en-ud-test.conllu 2035	2	2	en-ud-test.conllu 2035_2	Expect	expect	put	put	2	7	3 	 30	1 	 5	3.0	3.0	3.0	306
dev	692	en-ud-dev.conllu 538	1_2_3_4_7	3	en-ud-dev.conllu 538_3	en-ud-dev.conllu 539	15_16_17	17	en-ud-dev.conllu 539_17	was on vacation from to	vacation	is too complicated	complicated	4	2	7 	 15	30 	 60	4.0	4.0	4.0	26
test	692	en-ud-test.conllu 592	1	1	en-ud-test.conllu 592_1	en-ud-test.conllu 592	3	3	en-ud-test.conllu 592_3	wish	wish	had	have	7	7	0 	 2	0 	 3	4.0	4.0	4.0	34
dev	692	en-ud-dev.conllu 140	1_2_3_4_5_8_9	3	en-ud-dev.conllu 140_3	en-ud-dev.conllu 141	11	11	en-ud-dev.conllu 141_11	&#39;s on loan &#44; by...	loan	introduced	introduce	7	7	0 	 1	35 	 40	2.0	4.0	4.0	12
dev	169	en-ud-dev.conllu 1122	4_5_6	5	en-ud-dev.conllu 1122_5	en-ud-dev.conllu 1123	7	7	en-ud-dev.conllu 1123_7	is November 22nd	November	wear	wear	10	3	0 	 100	43 	 68	4.0	4.0	4.0	87
dev	169	en-ud-dev.conllu 1014	13	13	en-ud-dev.conllu 1014_13	en-ud-dev.conllu 1015	6	6	en-ud-dev.conllu 1015_6	launched	launch	thrown	throw	3	3	10 	 31	22 	 42	4.0	4.0	3.0	65
dev	169	en-ud-dev.conllu 216	4_5_6_7_8_15	7	en-ud-dev.conllu 216_7	en-ud-dev.conllu 217	7	7	en-ud-dev.conllu 217_7	been up to anything extraordinary...	anything	thought	think	5	5	0 	 63	35 	 67	4.0	4.0	4.0	14
dev	169	en-ud-dev.conllu 549	4	4	en-ud-dev.conllu 549_4	en-ud-dev.conllu 549	33	33	en-ud-dev.conllu 549_33	received	receive	handle	handle	2	3	0 	 16	58 	 97	4.0	4.0	4.0	27
test	169	en-ud-test.conllu 526	1_2_3	3	en-ud-test.conllu 526_3	en-ud-test.conllu 526	7	7	en-ud-test.conllu 526_7	is to late	late	add	add	10	2	1 	 100	43 	 61	3.0	3.0	3.0	33
dev	419	en-ud-dev.conllu 1122	4_5_6	5	en-ud-dev.conllu 1122_5	en-ud-dev.conllu 1123	7	7	en-ud-dev.conllu 1123_7	is November 22nd	November	wear	wear	10	3	0 	 100	26 	 33	4.0	4.0	4.0	87
dev	419	en-ud-dev.conllu 1014	13	13	en-ud-dev.conllu 1014_13	en-ud-dev.conllu 1015	6	6	en-ud-dev.conllu 1015_6	launched	launch	thrown	throw	3	1	21 	 33	45 	 50	4.0	4.0	4.0	65
dev	419	en-ud-dev.conllu 216	4_5_6_7_8_15	7	en-ud-dev.conllu 216_7	en-ud-dev.conllu 217	7	7	en-ud-dev.conllu 217_7	been up to anything extraordinary...	anything	thought	think	5	3	13 	 34	42 	 49	4.0	2.0	3.0	14
dev	419	en-ud-dev.conllu 549	4	4	en-ud-dev.conllu 549_4	en-ud-dev.conllu 549	33	33	en-ud-dev.conllu 549_33	received	receive	handle	handle	1	7	13 	 18	4 	 75	4.0	4.0	4.0	27
test	419	en-ud-test.conllu 526	1_2_3	3	en-ud-test.conllu 526_3	en-ud-test.conllu 526	7	7	en-ud-test.conllu 526_7	is to late	late	add	add	0	3	15 	 20	30 	 36	4.0	1.0	2.0	33
dev	209	en-ud-dev.conllu 1122	4_5_6	5	en-ud-dev.conllu 1122_5	en-ud-dev.conllu 1123	7	7	en-ud-dev.conllu 1123_7	is November 22nd	November	wear	wear	10	3	0 	 100	52 	 65	4.0	4.0	4.0	87
dev	209	en-ud-dev.conllu 1014	13	13	en-ud-dev.conllu 1014_13	en-ud-dev.conllu 1015	6	6	en-ud-dev.conllu 1015_6	launched	launch	thrown	throw	3	3	19 	 36	27 	 65	4.0	2.0	4.0	65
dev	209	en-ud-dev.conllu 216	4_5_6_7_8_15	7	en-ud-dev.conllu 216_7	en-ud-dev.conllu 217	7	7	en-ud-dev.conllu 217_7	been up to anything extraordinary...	anything	thought	think	5	3	0 	 65	26 	 39	4.0	4.0	4.0	14
dev	209	en-ud-dev.conllu 549	4	4	en-ud-dev.conllu 549_4	en-ud-dev.conllu 549	33	33	en-ud-dev.conllu 549_33	received	receive	handle	handle	2	6	39 	 65	0 	 100	4.0	1.0	4.0	27
test	209	en-ud-test.conllu 526	1_2_3	3	en-ud-test.conllu 526_3	en-ud-test.conllu 526	7	7	en-ud-test.conllu 526_7	is to late	late	add	add	4	2	31 	 65	73 	 86	4.0	4.0	4.0	33
dev	657	en-ud-dev.conllu 68	4	4	en-ud-dev.conllu 68_4	en-ud-dev.conllu 69	12	12	en-ud-dev.conllu 69_12	killed	kill	leaving	leave	4	4	17 	 49	45 	 77	2.0	2.0	2.0	9
dev	657	en-ud-dev.conllu 1292	1	1	en-ud-dev.conllu 1292_1	en-ud-dev.conllu 1292	15	15	en-ud-dev.conllu 1292_15	&#39;s	be	listed	list	6	6	19 	 49	46 	 76	2.0	2.0	2.0	111
dev	657	en-ud-dev.conllu 214	8_9_10	9	en-ud-dev.conllu 214_9	en-ud-dev.conllu 214	15	15	en-ud-dev.conllu 214_15	is close to	close	admitted	admit	6	6	12 	 48	46 	 71	2.0	2.0	2.0	14
test	657	en-ud-test.conllu 742	1	1	en-ud-test.conllu 742_1	en-ud-test.conllu 742	17	17	en-ud-test.conllu 742_17	thought	think	go	go	5	5	17 	 46	44 	 65	2.0	2.0	2.0	36
test	657	en-ud-test.conllu 1464	57	57	en-ud-test.conllu 1464_57	en-ud-test.conllu 1464	60	60	en-ud-test.conllu 1464_60	needs	need	attended	attend	4	4	22 	 51	42 	 83	2.0	2.0	2.0	124
dev	548	en-ud-dev.conllu 68	4	4	en-ud-dev.conllu 68_4	en-ud-dev.conllu 69	12	12	en-ud-dev.conllu 69_12	killed	kill	leaving	leave	6	5	30 	 65	40 	 57	3.0	3.0	3.0	9
dev	548	en-ud-dev.conllu 1292	1	1	en-ud-dev.conllu 1292_1	en-ud-dev.conllu 1292	15	15	en-ud-dev.conllu 1292_15	&#39;s	be	listed	list	8	2	10 	 80	33 	 47	4.0	4.0	4.0	111
dev	548	en-ud-dev.conllu 214	8_9_10	9	en-ud-dev.conllu 214_9	en-ud-dev.conllu 214	15	15	en-ud-dev.conllu 214_15	is close to	close	admitted	admit	7	2	24 	 65	35 	 49	4.0	4.0	4.0	14
test	548	en-ud-test.conllu 742	1	1	en-ud-test.conllu 742_1	en-ud-test.conllu 742	17	17	en-ud-test.conllu 742_17	thought	think	go	go	2	3	31 	 45	45 	 67	4.0	4.0	4.0	36
test	548	en-ud-test.conllu 1464	57	57	en-ud-test.conllu 1464_57	en-ud-test.conllu 1464	60	60	en-ud-test.conllu 1464_60	needs	need	attended	attend	3	3	34 	 61	35 	 62	4.0	4.0	4.0	124
dev	503	en-ud-dev.conllu 68	4	4	en-ud-dev.conllu 68_4	en-ud-dev.conllu 69	12	12	en-ud-dev.conllu 69_12	killed	kill	leaving	leave	4	3	15 	 49	21 	 28	2.0	4.0	3.0	9
dev	503	en-ud-dev.conllu 1292	1	1	en-ud-dev.conllu 1292_1	en-ud-dev.conllu 1292	15	15	en-ud-dev.conllu 1292_15	&#39;s	be	listed	list	9	2	8 	 94	36 	 40	4.0	4.0	4.0	111
dev	503	en-ud-dev.conllu 214	8_9_10	9	en-ud-dev.conllu 214_9	en-ud-dev.conllu 214	15	15	en-ud-dev.conllu 214_15	is close to	close	admitted	admit	7	2	28 	 65	38 	 44	4.0	4.0	4.0	14
test	503	en-ud-test.conllu 742	1	1	en-ud-test.conllu 742_1	en-ud-test.conllu 742	17	17	en-ud-test.conllu 742_17	thought	think	go	go	0	2	32 	 37	42 	 52	4.0	4.0	4.0	36
test	503	en-ud-test.conllu 1464	57	57	en-ud-test.conllu 1464_57	en-ud-test.conllu 1464	60	60	en-ud-test.conllu 1464_60	needs	need	attended	attend	4	2	35 	 64	55 	 61	4.0	3.0	3.0	124
test	466	en-ud-test.conllu 1464	33	33	en-ud-test.conllu 1464_33	en-ud-test.conllu 1464	41	41	en-ud-test.conllu 1464_41	eat	eat	happened	happen	2	4	12 	 65	33 	 69	4.0	4.0	4.0	124
dev	466	en-ud-dev.conllu 126	5	5	en-ud-dev.conllu 126_5	en-ud-dev.conllu 126	31_32_33_34	34	en-ud-dev.conllu 126_34	quote	quote	is just too good	good	1	2	8 	 65	31 	 55	4.0	4.0	4.0	12
dev	466	en-ud-dev.conllu 1958	2_3_5_6	6	en-ud-dev.conllu 1958_6	en-ud-dev.conllu 1959	7_8_9	8	en-ud-dev.conllu 1959_8	is by the best	best	is expensive on	expensive	6	7	35 	 83	50 	 65	4.0	4.0	4.0	309
test	466	en-ud-test.conllu 1060	2	2	en-ud-test.conllu 1060_2	en-ud-test.conllu 1060	9	9	en-ud-test.conllu 1060_9	get	get	become	become	7	8	14 	 65	35 	 50	4.0	4.0	4.0	63
test	466	en-ud-test.conllu 177	3_4_5_8_9	5	en-ud-test.conllu 177_5	en-ud-test.conllu 178	10	10	en-ud-test.conllu 178_10	were under Clinton under Bush	Clinton	known	know	7	6	28 	 80	49 	 65	4.0	4.0	4.0	14
test	357	en-ud-test.conllu 1464	33	33	en-ud-test.conllu 1464_33	en-ud-test.conllu 1464	41	41	en-ud-test.conllu 1464_41	eat	eat	happened	happen	2	2	15 	 31	42 	 48	4.0	4.0	4.0	124
dev	357	en-ud-dev.conllu 126	5	5	en-ud-dev.conllu 126_5	en-ud-dev.conllu 126	31_32_33_34	34	en-ud-dev.conllu 126_34	quote	quote	is just too good	good	2	1	17 	 42	31 	 38	4.0	4.0	4.0	12
dev	357	en-ud-dev.conllu 1958	2_3_5_6	6	en-ud-dev.conllu 1958_6	en-ud-dev.conllu 1959	7_8_9	8	en-ud-dev.conllu 1959_8	is by the best	best	is expensive on	expensive	3	2	31 	 55	42 	 48	4.0	4.0	4.0	309
test	357	en-ud-test.conllu 1060	2	2	en-ud-test.conllu 1060_2	en-ud-test.conllu 1060	9	9	en-ud-test.conllu 1060_9	get	get	become	become	2	2	13 	 20	20 	 28	4.0	4.0	4.0	63
test	357	en-ud-test.conllu 177	3_4_5_8_9	5	en-ud-test.conllu 177_5	en-ud-test.conllu 178	10	10	en-ud-test.conllu 178_10	were under Clinton under Bush	Clinton	known	know	7	2	13 	 50	35 	 42	4.0	4.0	4.0	14
test	554	en-ud-test.conllu 1464	33	33	en-ud-test.conllu 1464_33	en-ud-test.conllu 1464	41	41	en-ud-test.conllu 1464_41	eat	eat	happened	happen	2	4	4 	 8	0 	 13	4.0	4.0	4.0	124
dev	554	en-ud-dev.conllu 126	5	5	en-ud-dev.conllu 126_5	en-ud-dev.conllu 126	31_32_33_34	34	en-ud-dev.conllu 126_34	quote	quote	is just too good	good	3	0	7 	 11	36 	 65	4.0	4.0	4.0	12
dev	554	en-ud-dev.conllu 1958	2_3_5_6	6	en-ud-dev.conllu 1958_6	en-ud-dev.conllu 1959	7_8_9	8	en-ud-dev.conllu 1959_8	is by the best	best	is expensive on	expensive	6	2	22 	 27	23 	 29	4.0	4.0	4.0	309
test	554	en-ud-test.conllu 1060	2	2	en-ud-test.conllu 1060_2	en-ud-test.conllu 1060	9	9	en-ud-test.conllu 1060_9	get	get	become	become	2	7	14 	 32	38 	 62	4.0	4.0	4.0	63
test	554	en-ud-test.conllu 177	3_4_5_8_9	5	en-ud-test.conllu 177_5	en-ud-test.conllu 178	10	10	en-ud-test.conllu 178_10	were under Clinton under Bush	Clinton	known	know	8	0	15 	 27	19 	 23	4.0	4.0	4.0	14
dev	172	en-ud-dev.conllu 943	15	15	en-ud-dev.conllu 943_15	en-ud-dev.conllu 943	20	20	en-ud-dev.conllu 943_20	used	use	assist	assist	6	6	41 	 59	41 	 59	4.0	4.0	4.0	59
test	172	en-ud-test.conllu 370	2	2	en-ud-test.conllu 370_2	en-ud-test.conllu 370	4	4	en-ud-test.conllu 370_4	agreed	agree	release	release	3	4	35 	 43	45 	 69	4.0	3.0	3.0	29
dev	172	en-ud-dev.conllu 1353	1	1	en-ud-dev.conllu 1353_1	en-ud-dev.conllu 1354	40	40	en-ud-dev.conllu 1354_40	have	have	goin	goin	7	3	35 	 74	60 	 65	4.0	4.0	4.0	118
dev	172	en-ud-dev.conllu 986	25	25	en-ud-dev.conllu 986_25	en-ud-dev.conllu 986	30	30	en-ud-dev.conllu 986_30	expect	expect	added	add	7	1	41 	 78	60 	 65	4.0	4.0	4.0	63
test	172	en-ud-test.conllu 1463	1	1	en-ud-test.conllu 1463_1	en-ud-test.conllu 1464	25	25	en-ud-test.conllu 1464_25	bring	bring	missed	miss	3	3	58 	 65	44 	 49	4.0	4.0	4.0	124
dev	435	en-ud-dev.conllu 943	15	15	en-ud-dev.conllu 943_15	en-ud-dev.conllu 943	20	20	en-ud-dev.conllu 943_20	used	use	assist	assist	5	6	9 	 21	27 	 69	4.0	3.0	3.0	59
test	435	en-ud-test.conllu 370	2	2	en-ud-test.conllu 370_2	en-ud-test.conllu 370	4	4	en-ud-test.conllu 370_4	agreed	agree	release	release	0	0	3 	 7	16 	 20	4.0	4.0	4.0	29
dev	435	en-ud-dev.conllu 1353	1	1	en-ud-dev.conllu 1353_1	en-ud-dev.conllu 1354	40	40	en-ud-dev.conllu 1354_40	have	have	goin	goin	0	2	5 	 7	61 	 70	4.0	4.0	4.0	118
dev	435	en-ud-dev.conllu 986	25	25	en-ud-dev.conllu 986_25	en-ud-dev.conllu 986	30	30	en-ud-dev.conllu 986_30	expect	expect	added	add	0	0	44 	 48	51 	 51	4.0	4.0	4.0	63
test	435	en-ud-test.conllu 1463	1	1	en-ud-test.conllu 1463_1	en-ud-test.conllu 1464	25	25	en-ud-test.conllu 1464_25	bring	bring	missed	miss	2	0	4 	 11	38 	 40	4.0	4.0	4.0	124
dev	752	en-ud-dev.conllu 943	15	15	en-ud-dev.conllu 943_15	en-ud-dev.conllu 943	20	20	en-ud-dev.conllu 943_20	used	use	assist	assist	5	5	44 	 76	20 	 49	1.0	1.0	1.0	59
test	752	en-ud-test.conllu 370	2	2	en-ud-test.conllu 370_2	en-ud-test.conllu 370	4	4	en-ud-test.conllu 370_4	agreed	agree	release	release	4	8	9 	 49	29 	 62	0.0	1.0	1.0	29
dev	752	en-ud-dev.conllu 1353	1	1	en-ud-dev.conllu 1353_1	en-ud-dev.conllu 1354	40	40	en-ud-dev.conllu 1354_40	have	have	goin	goin	4	4	48 	 95	17 	 47	1.0	0.0	1.0	118
dev	752	en-ud-dev.conllu 986	25	25	en-ud-dev.conllu 986_25	en-ud-dev.conllu 986	30	30	en-ud-dev.conllu 986_30	expect	expect	added	add	8	4	12 	 49	28 	 47	2.0	1.0	0.0	63
test	752	en-ud-test.conllu 1463	1	1	en-ud-test.conllu 1463_1	en-ud-test.conllu 1464	25	25	en-ud-test.conllu 1464_25	bring	bring	missed	miss	2	8	13 	 51	24 	 57	1.0	2.0	1.0	124
dev	136	en-ud-dev.conllu 743	0	0	en-ud-dev.conllu 743_0	en-ud-dev.conllu 743	2	2	en-ud-dev.conllu 743_2	Let	let	know	know	1	1	5 	 10	10 	 25	3.0	2.0	2.0	29
test	136	en-ud-test.conllu 22	16	16	en-ud-test.conllu 22_16	en-ud-test.conllu 22	69	69	en-ud-test.conllu 22_69	sharing	share	have	have	1	6	5 	 10	10 	 80	2.0	2.0	2.0	4
test	136	en-ud-test.conllu 742	5	5	en-ud-test.conllu 742_5	en-ud-test.conllu 742	17	17	en-ud-test.conllu 742_17	has	have	go	go	10	2	0 	 100	30 	 70	2.0	2.0	2.0	36
dev	136	en-ud-dev.conllu 1272	16	16	en-ud-dev.conllu 1272_16	en-ud-dev.conllu 1272	21	21	en-ud-dev.conllu 1272_21	losing	lose	have	have	2	8	30 	 50	20 	 99	2.0	4.0	2.0	108
dev	136	en-ud-dev.conllu 520	1_3_4	4	en-ud-dev.conllu 520_4	en-ud-dev.conllu 520	14	14	en-ud-dev.conllu 520_14	are own person	person	follow	follow	10	10	0 	 100	0 	 100	1.0	1.0	1.0	26
dev	11	en-ud-dev.conllu 743	0	0	en-ud-dev.conllu 743_0	en-ud-dev.conllu 743	2	2	en-ud-dev.conllu 743_2	Let	let	know	know	2	2	7 	 18	9 	 18	3.0	2.0	3.0	29
test	11	en-ud-test.conllu 22	16	16	en-ud-test.conllu 22_16	en-ud-test.conllu 22	69	69	en-ud-test.conllu 22_69	sharing	share	have	have	1	10	0 	 19	0 	 100	2.0	3.0	3.0	4
test	11	en-ud-test.conllu 742	5	5	en-ud-test.conllu 742_5	en-ud-test.conllu 742	17	17	en-ud-test.conllu 742_17	has	have	go	go	10	2	0 	 100	45 	 99	4.0	4.0	4.0	36
dev	11	en-ud-dev.conllu 1272	16	16	en-ud-dev.conllu 1272_16	en-ud-dev.conllu 1272	21	21	en-ud-dev.conllu 1272_21	losing	lose	have	have	2	10	2 	 6	0 	 100	3.0	4.0	4.0	108
dev	11	en-ud-dev.conllu 520	1_3_4	4	en-ud-dev.conllu 520_4	en-ud-dev.conllu 520	14	14	en-ud-dev.conllu 520_14	are own person	person	follow	follow	8	8	0 	 100	0 	 100	4.0	4.0	4.0	26
dev	370	en-ud-dev.conllu 743	0	0	en-ud-dev.conllu 743_0	en-ud-dev.conllu 743	2	2	en-ud-dev.conllu 743_2	Let	let	know	know	3	3	17 	 54	14 	 52	3.0	2.0	3.0	29
test	370	en-ud-test.conllu 22	16	16	en-ud-test.conllu 22_16	en-ud-test.conllu 22	69	69	en-ud-test.conllu 22_69	sharing	share	have	have	2	2	14 	 54	10 	 54	2.0	2.0	2.0	4
test	370	en-ud-test.conllu 742	5	5	en-ud-test.conllu 742_5	en-ud-test.conllu 742	17	17	en-ud-test.conllu 742_17	has	have	go	go	4	4	16 	 60	10 	 58	2.0	3.0	3.0	36
dev	370	en-ud-dev.conllu 1272	16	16	en-ud-dev.conllu 1272_16	en-ud-dev.conllu 1272	21	21	en-ud-dev.conllu 1272_21	losing	lose	have	have	2	2	22 	 56	17 	 56	2.0	3.0	3.0	108
dev	370	en-ud-dev.conllu 520	1_3_4	4	en-ud-dev.conllu 520_4	en-ud-dev.conllu 520	14	14	en-ud-dev.conllu 520_14	are own person	person	follow	follow	3	3	14 	 53	12 	 53	2.0	3.0	3.0	26
dev	555	en-ud-dev.conllu 943	2	2	en-ud-dev.conllu 943_2	en-ud-dev.conllu 943	15	15	en-ud-dev.conllu 943_15	seeking	seek	used	use	1	6	4 	 16	21 	 52	2.0	3.0	3.0	59
dev	555	en-ud-dev.conllu 1948	1	1	en-ud-dev.conllu 1948_1	en-ud-dev.conllu 1949	11	11	en-ud-dev.conllu 1949_11	go	go	decide	decide	5	2	3 	 26	29 	 37	3.0	3.0	4.0	307
dev	555	en-ud-dev.conllu 603	1_2	2	en-ud-dev.conllu 603_2	en-ud-dev.conllu 603	6	6	en-ud-dev.conllu 603_6	are correct	correct	make	make	7	2	3 	 52	58 	 64	4.0	2.0	4.0	27
dev	555	en-ud-dev.conllu 195	8	8	en-ud-dev.conllu 195_8	en-ud-dev.conllu 196	14	14	en-ud-dev.conllu 196_14	doing	do	alive	alive	7	7	6 	 46	51 	 98	3.0	3.0	4.0	13
dev	555	en-ud-dev.conllu 366	6	6	en-ud-dev.conllu 366_6	en-ud-dev.conllu 367	8	8	en-ud-dev.conllu 367_8	downloaded	download	See	see	2	1	6 	 17	23 	 28	3.0	2.0	4.0	22
dev	600	en-ud-dev.conllu 943	2	2	en-ud-dev.conllu 943_2	en-ud-dev.conllu 943	15	15	en-ud-dev.conllu 943_15	seeking	seek	used	use	4	6	3 	 25	25 	 41	4.0	4.0	4.0	59
dev	600	en-ud-dev.conllu 1948	1	1	en-ud-dev.conllu 1948_1	en-ud-dev.conllu 1949	11	11	en-ud-dev.conllu 1949_11	go	go	decide	decide	7	2	3 	 37	41 	 48	4.0	4.0	4.0	307
dev	600	en-ud-dev.conllu 603	1_2	2	en-ud-dev.conllu 603_2	en-ud-dev.conllu 603	6	6	en-ud-dev.conllu 603_6	are correct	correct	make	make	1	3	2 	 7	15 	 27	4.0	4.0	4.0	27
dev	600	en-ud-dev.conllu 195	8	8	en-ud-dev.conllu 195_8	en-ud-dev.conllu 196	14	14	en-ud-dev.conllu 196_14	doing	do	alive	alive	2	7	2 	 10	16 	 55	4.0	4.0	4.0	13
dev	600	en-ud-dev.conllu 366	6	6	en-ud-dev.conllu 366_6	en-ud-dev.conllu 367	8	8	en-ud-dev.conllu 367_8	downloaded	download	See	see	2	1	4 	 11	14 	 20	4.0	4.0	4.0	22
dev	285	en-ud-dev.conllu 943	2	2	en-ud-dev.conllu 943_2	en-ud-dev.conllu 943	15	15	en-ud-dev.conllu 943_15	seeking	seek	used	use	4	6	50 	 68	17 	 42	4.0	4.0	4.0	59
dev	285	en-ud-dev.conllu 1948	1	1	en-ud-dev.conllu 1948_1	en-ud-dev.conllu 1949	11	11	en-ud-dev.conllu 1949_11	go	go	decide	decide	6	2	29 	 65	48 	 52	4.0	1.0	2.0	307
dev	285	en-ud-dev.conllu 603	1_2	2	en-ud-dev.conllu 603_2	en-ud-dev.conllu 603	6	6	en-ud-dev.conllu 603_6	are correct	correct	make	make	3	3	50 	 63	66 	 72	2.0	2.0	4.0	27
dev	285	en-ud-dev.conllu 195	8	8	en-ud-dev.conllu 195_8	en-ud-dev.conllu 196	14	14	en-ud-dev.conllu 196_14	doing	do	alive	alive	6	9	30 	 65	0 	 100	4.0	0.0	1.0	13
